Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,10/28/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Antigua and Barbuda,ATG,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,4.590591397,8.226289413,8.313536907,3.924106611,-0.050048688,5.350374048,10.1667786,7.643793597,11.551603,6.690292492,5.121295811,4.849991256,2.154973552,0.824017827,-0.573906707,3.189739406,4.411048289,-6.40127325,4.321503401,3.219147342,2.55727792,1.694122125,4.808187364,-6.426319008,-0.373294901,4.713795081,4.372899982,4.937666252,11.03970617,7.540417466,-1.63509231,-13.47436502,-8.551521356,-3.423093853,2.183138768,-1.312232867,3.475434735,2.909499715,4.516272473,2.061944941,3.99343927,
Australia,AUS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,0.467049556,-1.146658554,4.197416741,4.899662624,3.926526513,0.071421391,4.969327604,3.257957809,4.827331824,5.081112367,0.546895095,2.020014818,1.056692308,1.501478895,0.109721228,1.564239863,2.436765438,-0.269545042,2.925065168,1.785848589,1.71098196,1.619876137,-3.435841212,3.403941806,3.819983535,2.34547997,1.007493304,4.021898736,2.126442718,2.047433609,-1.657519546,-0.79775391,3.016626915,2.885964082,2.587522919,2.522830608,2.809859448,3.492366006,3.880023081,2.701294561,0.565648036,2.739742835,1.722925469,2.856099489,1.851069432,1.289206371,3.197629501,1.601292687,-0.142557289,0.492154532,1.048823123,2.102719499,0.864662912,1.050179657,0.873785641,1.252830317,0.633037105,1.22813876,
Austria,AUT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,4.960717183,2.021469667,3.471466159,5.419336014,2.810012786,4.904479004,2.241009758,3.931241829,5.909495926,5.950496531,4.64694286,5.592381431,4.310905888,3.7653731,-0.099030388,4.763369839,5.039647818,-0.129830243,5.536447864,1.731377625,-0.398620346,1.938121163,3.13962807,0.057573583,2.450565645,2.236401944,1.293045199,3.149746817,3.420101755,3.553547807,2.413986073,0.976092345,-0.298754085,2.008761635,2.510912828,2.211436176,1.977972998,3.46783513,3.355043657,3.127436477,0.880261369,1.152671839,0.450948907,2.099709475,1.549878794,2.943417059,3.391730702,1.143308632,-4.016342341,1.592578041,2.57644867,0.22244938,-0.562299551,-0.122368877,0.015506133,0.942067693,1.841009014,2.154641004,
Azerbaijan,AZE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.229583237,-23.76383133,-24.25939916,-20.77813613,-12.80996836,0.282172039,4.784282725,8.960887423,6.461583364,10.19102938,9.051822172,8.625351139,9.37646097,8.301538012,26.66009473,32.99706632,24.04867893,8.293390791,7.122238739,3.549455657,-2.847182953,0.853886052,4.482470077,1.522139192,-0.145834454,-4.141769798,-1.255720601,0.512193853,
Burundi,BDI,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-15.39432273,7.004316377,2.129368284,4.100619218,1.679521218,2.101646226,10.92708405,-2.798976582,-3.681439855,19.05299876,1.264624404,-7.444079353,5.837690588,-1.851357726,-0.783592555,5.939141157,9.052516736,-3.31897077,-0.893912823,-1.585501292,9.291919691,-3.611096203,0.998593405,-2.522652212,8.730648788,0.378672989,2.556666723,2.154440786,-1.292979331,0.990079088,2.620102869,-1.13327942,-8.059037337,-5.475186243,-9.274598272,-9.109262848,-2.586922602,3.675804635,-2.298281891,-2.593683632,-0.238090712,1.664524825,-4.155083318,1.562404033,-2.294459325,2.046996795,0.104987386,1.456421292,0.455622978,1.756376353,0.748442779,1.198056673,1.687469876,1.021529748,-6.886405717,-3.708336062,-2.646941222,-1.567053463,
Belgium,BEL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,4.630257134,4.794034518,3.574353541,5.949139356,2.624444661,2.461462453,3.291575742,3.785044364,6.328283647,5.487744868,3.796488784,4.884087948,6.047488819,4.236777582,-2.248829645,5.464139963,0.501978659,2.745989904,2.24912757,4.329008443,-0.276653775,0.622329228,0.319812286,2.467921432,1.621518905,1.78646994,2.219478004,4.390795032,3.093998952,2.830268111,1.455371753,1.119565693,-1.347999472,2.909318721,2.170550184,1.395084285,3.459752242,1.757760557,3.326252412,3.382610141,0.465406797,1.325266329,0.353404956,3.187302826,1.534231982,1.832277271,2.692101058,-0.009868929,-3.036486612,1.809794505,0.482485296,-0.38491734,-0.270512826,0.806174071,1.151758972,0.940196074,1.343234186,1.021233337,
Benin,BEN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,1.708894548,-4.855164142,3.084114416,4.872974956,3.438229481,1.652640175,-0.885591019,1.748705061,0.745684799,-0.064520037,-3.622459773,4.08371023,1.371100857,0.948679616,-7.160061686,-1.587378559,2.345923333,-1.345275126,3.75091091,3.948194093,6.990660966,-0.565306047,-7.005163734,4.895365282,4.472126419,-0.751791121,-4.339874444,0.360547047,-5.820202585,5.507107214,0.764700702,-0.562599754,2.195190168,-1.415683604,2.609371547,1.094014901,2.580644359,0.93026303,2.277471448,2.747800216,2.19312213,1.508016469,0.346990897,1.337853336,-1.247442478,0.978319651,3.004329193,1.96969488,-0.505433089,-0.715273205,0.116058298,1.924720372,4.239708127,3.433712855,-0.695138395,1.133240634,2.966881509,3.975183596,
Burkina Faso,BFA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,2.656018055,4.722128332,-2.593424583,0.857187825,2.24102302,-1.021090474,7.058359024,1.344304081,0.288794717,-1.599348439,-0.336973635,0.523656203,-1.334392179,6.322260293,1.082119895,6.467796597,-1.588731261,2.495364318,1.476287116,-1.436673582,1.832680565,6.912854231,-2.150736593,-4.261042654,5.755741753,5.194955613,-2.802458257,3.057972371,-0.510909236,-3.211214443,6.188996861,-2.430523115,0.695587917,-1.410838938,2.852986637,7.987347789,3.398121007,4.341710112,4.415316468,-1.032642563,3.60861857,1.394565964,4.722707532,1.4641414,5.493463706,3.124181589,2.520313509,4.097485883,-0.107397986,2.239434997,3.466271475,3.309239817,2.684831408,1.282093646,0.885054448,2.890399929,3.273054539,3.499444399,
Bangladesh,BGD,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,3.159048781,2.566308889,-3.220615992,7.773972911,-1.408619097,-0.613934047,-4.995057714,6.102950203,-1.623463707,3.066662145,-7.353332625,-15.38638069,1.779977593,7.830789146,-5.900693482,3.322466535,0.141710082,4.254798361,1.991281903,-1.852564743,4.443148282,-0.499719454,1.215517142,2.107824498,0.669020608,1.464268357,1.07853906,-0.207285397,0.274083217,3.086984024,1.106644289,3.114221223,2.465580527,1.690415604,2.901246047,2.319628112,2.306687056,3.014679513,2.574209027,3.257499679,3.113805084,1.960382474,2.941853266,3.553360233,4.965842913,5.244531351,5.753420689,4.806170346,3.878501409,4.390980367,5.25309563,5.298244958,4.794401642,4.856108324,5.368783423,5.950914578,6.142103948,6.737017522,
Bulgaria,BGR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,4.551144229,2.032294165,3.172520881,3.154807367,2.684953395,4.235241269,5.898612494,10.82009085,-2.151690705,-7.463207655,-7.534068891,-6.271263804,-0.691213532,2.164358774,3.319348969,1.22538637,-0.484814883,7.061021737,-7.893184039,5.284485354,5.856598353,8.262240877,5.9924829,7.241768715,7.933171408,7.689165792,8.136615286,6.768693063,-2.962963764,1.993279538,2.57051343,0.612051095,1.057909556,2.41800282,4.133514899,4.668314467,4.572306501,3.840315458,
Bahrain,BHR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,-8.91857045,-10.38977114,3.557947772,2.226325715,-7.529268207,-2.097026917,6.589874548,3.267626367,-2.950744059,1.312002572,8.21250103,3.971992306,10.10745847,-2.677217629,1.327763929,1.416876259,0.274508833,1.58517378,0.557402213,0.852625049,-2.34799431,-1.685473269,0.092825072,0.388650474,-0.354080908,-1.224708316,0.190678444,-1.258479541,-3.554679594,-0.356041927,-0.991630156,1.993303563,4.207166602,2.706112164,0.179468224,-0.443550176,-0.940563981,-3.10970607,
"Bahamas, The",BHS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,5.296252203,5.006494752,5.101095255,5.237187219,5.419116807,4.360544762,5.118536916,4.302162997,5.253140019,-8.495584567,-1.010453962,-5.655090057,5.403974264,-18.37444576,-16.50619782,2.997064421,6.833391209,11.69903215,23.37993744,4.165534858,-11.22250853,4.34476101,1.341780262,11.7682825,2.748934595,-0.093563557,1.183662912,0.581468219,4.911888732,-3.320656503,-5.938398218,-5.640766603,-1.557221962,1.362620477,2.76268898,2.831084269,0.861749758,3.549310201,5.881611076,2.755349588,1.076894829,1.021416586,-2.989196121,-0.940930891,1.496829479,0.604837246,-0.464585359,-4.112188026,-5.798725615,0.011727934,-0.684017478,1.950585287,-1.382542266,-1.081492119,0.080160348,-2.658526803,0.419527296,,
Bosnia and Herzegovina,BIH,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.19062205,92.20155705,35.40952775,15.65364305,9.335995055,5.28001049,4.279462441,5.19146196,3.922985,6.043001588,8.726415158,5.414666045,5.929797779,5.665843216,-2.526767514,1.70151121,2.180467696,0.724500871,4.152907759,2.905468992,4.673703443,4.45830089,4.232893572,3.921874904,
Belarus,BLR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.24845545,-9.794676413,-7.80756117,-11.59639581,-10.10994752,3.144020414,11.87348571,8.916745774,3.835822934,6.299636448,5.263892131,5.716082411,7.794917912,12.21261832,10.14976717,10.6755868,9.099459979,10.58130499,0.423651191,7.982069183,5.572385837,1.780361776,0.987444297,1.63497133,-3.982648864,-2.648709831,2.567482608,3.189813054,
Belize,BLZ,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,1.969342153,2.004937561,2.043422663,2.040458056,1.914698841,1.677936409,1.799021034,4.250586943,2.286170371,2.302060191,1.7843343,8.175169414,3.604910794,11.81905552,2.07461353,-1.429803332,5.064605393,6.386237215,5.736547855,11.19399477,-1.203944452,-2.701613182,-4.857412723,-0.905591521,-1.78901675,1.674559946,7.716636365,6.900562251,10.2737511,9.017270339,9.378547145,10.21643066,4.502117964,-1.856921508,-1.924836838,-1.752814328,-0.154487695,-0.163077165,4.799035836,9.214252098,1.825546531,2.189182179,6.468402024,1.968907935,-0.059091798,1.878831785,-1.49656617,0.60526286,-1.834970614,0.879869659,-0.242059957,0.573592985,-1.398684164,1.447247899,1.263488278,-2.602978122,-0.551942156,1.085338227,
Bermuda,BMU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,2.149274725,2.003969957,-1.260754717,8.383374233,2.250778443,12.34545455,11.0966736,0.178748759,1.520936744,4.379341589,4.195283883,2.564073979,2.238205024,1.632827387,4.551271534,8.529004074,5.500816287,1.074229338,1.768239125,6.226141898,1.674235543,-5.966959639,1.131648138,-0.396562989,-2.821585923,5.76696525,2.912453111,3.16809012,-0.399432874,-0.79846154,-3.035882649,0.66685303,2.457766243,-0.095697727,3.654762676,1.946948092,3.963723821,3.139627193,2.805723433,8.348323379,6.071369604,-2.116731459,2.736270805,1.655070593,1.018080926,4.94027207,2.267374058,0.929051522,-5.808003155,-1.324384803,-2.501103308,-5.178203827,-2.815614911,,,,,,
Bolivia,BOL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,0.117877571,3.523802022,4.699716553,1.89296554,2.806404682,4.996121013,4.140719042,6.285853529,2.290737257,3.007239609,2.822163812,5.64667738,3.451725513,0.701418582,4.969597798,2.32243819,2.666377312,-0.175249054,-2.020219288,-3.448930948,-1.786551989,-5.875861461,-5.958183612,-2.200462817,-3.670669276,-4.5762498,0.337165072,0.759439286,1.61579414,2.445059947,3.065381596,-0.475129472,2.10302011,2.509343516,2.542158718,2.25609057,2.862504921,2.962909853,-1.522826283,0.544926185,-0.235706734,0.579771055,0.83134905,2.298481738,2.574813306,2.97734206,2.781323569,4.3685374,1.649225543,2.42927786,3.510975031,3.453697676,5.127573478,3.843757228,3.282718711,2.732039942,2.696065296,2.752155942,
Brazil,BRA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,7.111910794,2.186699995,-2.017297885,0.55976586,0.199509199,1.327156614,2.127431792,8.52869254,6.944075114,6.063484762,8.589679999,9.386159111,11.30351857,6.494100522,2.746057209,7.21568954,2.155087711,0.814360455,4.26894732,6.56557614,-6.618770973,-1.747830151,-5.611357687,2.93548107,5.639294158,5.771720735,1.553477327,-2.005575658,1.373216127,-4.841871,-0.2584622,-2.151852029,2.93706716,3.627584918,2.74937515,0.596456353,1.790610798,-1.18436657,-1.009139625,2.911826443,0.013369738,1.709474389,-0.122936492,4.497077078,2.026307404,2.834754095,4.974704674,4.054409568,-1.081943896,6.524372804,3.026404568,1.014535214,2.108888405,-0.352479218,-4.351483989,-4.098702255,0.251410419,0.328069801,
Barbados,BRB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,-2.501781811,3.757864553,3.078482631,4.346273395,7.400226435,3.941750652,-2.278775746,-5.224713051,0.229520585,3.264122801,0.776861157,4.75094976,2.20095918,3.071678632,3.210578405,-3.662773713,-4.268596699,-7.33182926,0.842844443,3.385492436,1.615866575,3.540363797,4.295703793,3.297896359,-0.087747928,4.043733858,-2.730244308,0.46046706,1.824407443,1.055109594,3.584247802,5.229125449,1.31771924,-0.322427315,-4.368508652,-0.099535338,0.352818514,0.029125218,-0.200615572,-0.167675217,0.72768896,1.838700798,0.845800449,,
Brunei Darussalam,BRN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,-3.713991753,15.47223389,6.769240173,2.950984439,18.38193697,-10.00680562,-22.28857892,0.907548965,-2.347108658,-2.212355139,-4.244368122,-5.439596889,-0.845509566,-1.732402759,-3.849285129,-1.748433606,0.24424738,1.820359145,-2.469033859,0.37553008,1.785105227,0.342682075,-3.788174135,-2.797581356,0.819955362,0.702384417,0.668516263,1.850859099,1.007490916,-1.212542787,-1.174474607,2.945930386,-1.101340324,-3.091355247,-2.912176,1.347649387,2.416642103,-0.427894474,-3.440627445,-3.624205175,-1.79814526,-3.602333016,0.21322875,-0.994680766,
Bhutan,BTN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,10.84665855,0.804567798,8.555164669,1.785096976,1.340859219,8.36343179,24.62953086,1.849662726,4.832290229,9.074810647,-1.120962194,4.623591788,2.354025799,5.08942718,6.52875268,4.230657043,3.417282433,3.536685651,5.460588214,4.55561305,5.941790854,8.50292314,5.637221848,4.076915888,5.483866305,5.440061461,16.60161681,3.717415065,5.602165997,10.56057861,6.677857352,3.830917042,0.897782377,4.448666846,5.352304235,6.726936888,3.385875811,1.093903175,
Botswana,BWA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,4.281487021,4.407593653,3.566672874,4.455706199,3.523625257,4.118463099,3.725158029,8.18604192,12.42036818,14.05752551,22.19410985,22.43238031,17.29087722,5.02258881,4.548882113,6.534056074,7.737406912,9.946368231,7.921277779,7.896782948,5.250433619,8.383443504,9.369416375,4.829575966,3.305013241,4.145588706,7.622996926,14.95482043,9.024191589,3.265163365,4.253068789,0.106907775,-0.673917306,1.102432734,4.472256593,3.329096051,5.815744234,-1.812683195,7.321700028,-0.064676397,-1.625759367,4.205052917,2.83089265,0.894957601,2.606769099,6.189992328,5.993347155,4.0169686,-9.4420183,6.72754459,4.55935823,3.219369515,10.1026078,2.848903521,-3.185996973,2.409451823,0.798916246,2.18304965,
Central African Republic,CAF,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,3.275607493,-5.317256923,-2.433386133,0.224417924,-0.966459672,-1.359245929,2.514638856,-0.682579261,5.004509024,0.508833538,-0.483798981,-1.460553775,0.433293796,4.706970142,-1.337107742,3.392147432,1.622909738,-1.105378451,-4.885037976,-7.022813513,-4.374335852,4.445980302,-10.91073782,6.386627843,1.319522901,1.361413903,-6.7016556,-0.06932739,0.054853516,-4.274199417,-3.032243859,-8.97679905,-2.527499516,1.926426507,4.284711376,-6.483407786,2.686306605,2.198057775,1.197152114,-4.696903818,2.174749423,1.433364457,-7.324376183,3.888463844,-1.053466435,2.743704761,2.61553604,0.254521218,6.978613121,3.458686168,3.443144974,4.632756721,-36.20318736,-0.246787531,3.88805128,3.976121155,3.13132467,2.767600008,
Canada,CAN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,5.445858257,3.405212905,4.650755505,4.409518289,4.735675787,1.252816846,3.315250021,3.62673325,1.436544801,0.949749419,4.2919598,5.537503172,1.848524683,-0.008760865,4.494597709,2.234714771,2.656504346,2.689802918,0.846602826,2.209119146,-4.33320411,1.592223593,4.91412924,3.784903815,1.133333307,2.709472635,3.065225715,0.497919204,-1.335276183,-3.29510577,-0.286763131,1.53880454,3.356440516,1.634868925,0.562184194,3.248389986,3.039550202,4.309614472,4.203799401,0.68927281,1.902703501,0.887413077,2.129903458,2.232781548,1.602834356,1.086345859,-0.080309077,-4.030419864,1.949628208,2.142309002,0.66330309,1.254655017,1.839459844,-0.058784637,-0.031327849,1.764529721,0.452912515,
Central Europe and the Baltics,CEB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.475895454,-1.620240549,1.689733434,4.195166388,5.572636817,4.569895567,3.257287386,2.9673228,2.133917825,4.63080153,3.75312312,4.201795079,4.37609136,6.106815227,5.278484705,6.836626825,6.838686663,4.263615557,-3.264506264,1.92467534,3.452033997,0.974392001,1.554236077,3.265198385,4.069828823,3.405013556,4.981107617,4.542053784,
Switzerland,CHE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,3.530693771,2.416617782,2.291967952,0.910020488,-7.242613162,-0.838489861,2.781502617,0.400068626,2.285905965,4.187453195,1.047028218,-1.884376943,0.208475082,2.639204472,3.216945097,1.329945816,0.949403511,2.521347131,3.490642994,2.615466243,-2.146489816,-1.139719074,-1.03142251,0.46568642,-0.18835075,0.096985278,2.093918153,2.684326239,1.210872146,3.35438373,0.673371792,-0.592227692,-0.699890146,2.072135872,2.45679894,3.338088149,3.185584618,0.864917227,-3.436225955,1.935433937,0.568370351,-0.060803476,0.687571592,1.206825767,0.186394303,0.497742666,0.672860567,1.761393104,
Channel Islands,CHI,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.026912594,5.193576537,-1.944965414,-1.960327195,-3.50660947,-0.206714252,0.734757718,3.970625085,4.783437394,,,,,,,,,,,,
Chile,CHL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,3.080229523,1.902610871,3.717436735,0.563809499,-0.933646802,9.252562495,1.844008526,1.877121165,2.248389796,0.186257056,7.666317485,-2.59665568,-6.529369021,0.782241414,-14.25644042,2.2440346,8.767193503,6.085115762,6.821999892,6.431307135,5.029252687,-12.24102732,-6.325939967,2.636913389,2.490138007,3.780942725,4.800768224,5.634100125,8.146848715,1.653208892,6.041889975,9.347171554,4.868083773,3.388701238,7.308287735,5.290976507,5.983163848,2.99063175,-1.627599544,4.094287354,2.146189438,2.000617675,3.005830357,6.102839367,4.64670087,5.200451342,3.790339389,2.426197172,-2.601446898,4.750223814,5.05778792,4.309217504,3.03152589,0.692556387,1.105944345,0.332088719,-0.153995449,2.587676494,
