Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,10/28/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Benin,BEN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,10.22697472,9.813301803,9.791309172,11.46941958,10.79343737,7.981849381,11.30661294,11.41306251,10.86881395,11.06306544,11.70374941,13.48080429,13.8881252,14.29612581,17.08422498,16.16432909,12.9100344,12.55698708,14.00536459,13.34334545,12.2816697,12.91040444,15.12241928,15.35697474,17.06945218,16.70242515,12.10784452,12.36556601,13.39467172,12.76801614,12.45338505,11.98263042,12.7276805,12.2171018,13.33806442,13.39231141,13.26694099,13.52070776,12.56647129,28.19878027,28.21998688,29.72463989,28.9995303,28.96290422,27.2167797,27.64622306,26.44575849,24.2397763,22.01246047,22.06075436,22.13660854,21.59904535,20.1604959,20.84171437,20.76674654,20.64317468,20.13131496,21.54053482,21.48580373,
Burkina Faso,BFA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,19.91384304,19.89452606,19.36764525,20.62366736,20.081443,18.69633896,19.02156505,22.08831344,22.71909824,22.44425759,22.25057016,24.24406021,23.31425941,26.20049782,22.97752191,25.9407461,26.46717857,21.30309581,21.45052635,20.66000477,19.81093021,18.76585808,18.8445168,20.35731232,19.96613192,19.22957502,20.72948663,22.54788433,21.51240488,22.12623347,20.3691496,19.25548723,20.25967662,19.85311005,20.41120315,19.94488937,18.49221774,19.68278497,17.85593746,23.18769166,20.20464997,17.25902557,16.26176005,19.63226201,19.3933962,16.25807549,16.39392613,17.37260142,14.93044096,17.59685248,21.01560605,24.70240036,22.37308217,18.76143924,19.80378354,18.9962275,17.44395334,18.32174052,19.65260614,
Bangladesh,BGD,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,6.97381557,6.794117749,7.963861762,7.804592863,10.42302446,10.72302475,10.31508557,8.102828412,9.262345515,9.186404009,8.729082831,7.68383878,6.064102106,12.11033749,13.37272816,11.61104731,14.44920279,16.7290739,14.30971269,15.68645481,20.11667622,19.80597195,20.04288227,20.87162487,21.4305496,20.32166342,20.37901415,19.60081727,19.93620857,19.7867069,20.14562584,21.11950454,21.71789053,22.93425605,23.46999243,23.58082445,21.68391657,21.86267009,22.66074237,22.37586554,22.27938268,22.58381187,22.83925437,22.47414879,22.77972001,23.29984422,24.09532051,24.50054101,24.7270013,25.29557218,24.95647673,25.0452996,25.30995939,26.30707016,26.31104678,26.83139483,27.3461176,27.75089998,28.53698765,
Bulgaria,BGR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,53.77340933,51.93831332,57.9105918,60.31977622,59.95345885,62.5314079,64.00978393,61.46400484,60.96919815,59.39230707,51.27493358,39.75386883,39.05229084,32.68919371,29.94672755,17.62757315,15.92471283,21.55732445,21.52660031,22.24693076,22.67525548,23.77190986,23.87993918,24.08606942,22.91617751,24.17590191,25.22834847,26.14111937,24.92017829,26.38495929,23.80926906,25.61460642,24.99963433,23.47577324,23.68152729,24.08699049,24.426644,24.66674914,23.75596825,
Bahrain,BHR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,59.08816164,57.8034972,52.88151444,48.19139846,49.00919305,48.45240696,43.52361244,44.02583848,42.01836793,42.48869003,45.73458249,39.86437748,37.21149798,37.94498031,37.42496716,39.94764208,,,,,,,,,,,45.28665258,45.91786529,50.40781853,43.10004789,44.97605033,49.51709797,47.54907133,47.9452581,46.51985298,40.29847941,39.37333262,41.30802413,43.36832582,
"Bahamas, The",BHS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.36600261,14.20429564,15.69922473,15.41727243,13.0898771,14.58290887,13.76488772,14.03762815,12.70932164,12.67777124,11.60613076,12.14887197,9.536141037,10.61685636,10.8702392,10.3431254,10.80905228,11.73375298,9.259451101,10.38951169,10.01005814,11.49987718,12.04514197,13.033907,12.95212466,13.86564208,11.1267522,12.32557354,13.21317865,,
Bosnia and Herzegovina,BIH,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.85528903,25.69999907,25.69999912,25.21762374,27.43017958,24.3568469,19.36975789,19.06636689,17.78097822,19.16008962,20.54,21.34937465,20.95790966,21.70238868,23.15067833,22.83862101,22.39180573,22.12585883,21.54221665,22.2339359,22.06477571,22.53746915,23.16355487,23.90769486,23.59254964,
Belarus,BLR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.90069284,44.44444444,45.65217391,36.04060914,32.59146856,33.38220637,34.2198406,35.92617834,35.3050084,34.00374215,33.47894633,32.46395547,31.81538203,32.7410515,35.01894311,37.83878489,37.20703445,37.04727922,38.8242464,36.11396335,36.9805331,36.08904946,36.28247641,35.90370194,35.37904972,32.69230577,30.95840925,31.55448509,31.49340741,
Belize,BLZ,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,22.78063096,19.99341238,23.28392219,20.78781521,18.45501963,18.42362027,20.69134768,19.21874284,18.80965472,21.13200462,21.16331382,20.46568337,19.33659507,18.94629383,18.94173944,19.08003499,17.80335042,17.94255785,18.16922255,17.45212374,17.28598042,16.74364452,18.53630053,17.76391776,16.96371092,15.05507439,15.22025192,14.97003642,17.57531559,18.13152925,19.25584591,18.86030179,18.84149619,19.67244626,17.39816502,16.7036595,15.96216558,13.84998512,13.82847915,13.42014731,,
Bermuda,BMU,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,8.1,6.5,8.7,11.07301006,10.30851114,9.584027138,9.568245741,9.618362688,9.951118868,9.010547811,8.366632468,9.131105964,8.460902821,7.518138491,6.605100445,5.751221166,,,,,,,
Bolivia,BOL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,30.99652375,29.6942225,33.31937799,35.10604622,36.38461905,31.30637184,31.91139078,32.85796132,33.09087524,32.57731959,28.82882883,29.16666667,31.56424581,33.59872611,31.55011113,32.22409493,32.46407718,30.52279963,31.1542085,31.46093094,31.88455376,30.60624516,30.16088031,28.62844301,28.13335064,29.14275702,27.95488633,26.43510811,26.13339628,25.14389691,25.73902396,25.42067461,25.47356867,25.59648984,26.83964995,26.26921878,27.65224821,28.28979071,29.73663909,29.22868512,30.14394305,30.36910728,29.33421877,28.51819357,27.62549952,25.20241667,25.32635872,26.36997525,26.24658962,
Brazil,BRA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,31.80025766,36.6037574,29.84085092,34.76699256,32.0252407,29.9262322,29.80271836,29.15541399,30.68901919,31.31218317,32.1836943,32.72213948,32.74113766,33.42208821,34.81858699,35.47127583,34.97984108,34.05160196,35.52061367,36.51959026,39.59242446,39.24265926,40.98651073,39.48473942,41.67582775,41.24053117,40.19319564,41.29284061,39.44697455,42.28383062,32.83061855,31.51262316,33.98759795,36.12568025,34.6669432,23.38146039,22.34011456,22.59414762,22.11879038,21.74671125,23.00661863,22.63952791,22.49532782,23.08381782,24.30662329,24.17257828,23.54402167,23.12538041,23.08529375,21.87859263,23.26797735,23.10205096,22.13364737,21.22481393,20.4724592,19.36004398,18.35279044,18.35323112,18.44281621,
Barbados,BRB,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,16.01408595,17.61301645,18.23509756,18.89363003,18.69020248,20.01155735,19.93846477,19.52261307,20.8433906,21.4174049,18.68724587,16.99860172,16.027181,16.53329892,15.73004202,18.60179383,17.51096138,15.29806756,14.73454015,14.35669879,14.64776349,14.61966605,15.72141826,15.3007922,14.98795022,15.00240269,14.39847272,14.13269813,15.39154465,14.78794087,14.64731994,16.38213815,14.75734389,15.19970724,15.39637719,14.00141283,14.46072647,13.96587456,14.24281843,13.87698417,13.86625656,12.66380367,,,
Brunei Darussalam,BRN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,90.51295772,89.51775917,90.46955434,84.76861929,80.60789998,84.20396582,84.82413584,81.84725459,79.68878418,77.31508266,73.47090537,71.81094643,58.8052029,59.50800738,52.26416488,59.80267746,61.55833412,59.572724,60.39907704,57.23513416,53.82837258,54.27100894,56.30412311,56.04534664,51.53385103,55.18459151,63.66977334,60.04244742,60.66201863,64.1475462,67.85316898,71.56033867,73.17648608,71.30481892,74.11302144,65.40518727,68.65703585,73.67291765,72.65470739,70.02517779,67.84652597,61.36235797,57.28936385,59.72058897,63.24481837,
Bhutan,BTN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,11.54928431,17.13925662,19.03040118,20.95852233,21.26311133,19.37510635,19.77319059,25.56448855,22.58722328,23.41715225,24.21838352,25.05426446,26.92563681,28.76640904,28.71907178,32.6237061,32.68175785,32.50218935,31.74704503,34.41831163,35.21763502,37.09846552,37.39546611,38.11468216,36.30719308,35.92836576,37.70357513,44.05219247,43.19856057,41.96599206,42.77832186,40.98293114,41.61801073,42.35118392,41.09750084,41.3276392,41.38742427,40.56789395,,
Botswana,BWA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,13.33050601,12.29752544,11.37415779,10.61343434,13.49393796,19.20731707,14.36314363,14.98234224,12.42105263,19.5319532,27.55620015,27.58810573,27.61605035,26.88108587,27.89132003,31.01085094,31.82380216,32.46548323,37.41691379,42.72672852,43.890607,40.98497496,43.29457921,47.73107283,51.62782037,56.75522761,57.93878253,58.0254584,61.91323049,61.42301905,56.90656306,53.54514945,49.66163308,47.87950365,43.25905585,43.89287947,45.42690305,45.69451871,43.54524797,44.80154881,46.30065457,44.7678063,43.96530683,39.61641319,38.82188342,42.85495221,43.59082605,41.800127,36.54051034,28.15606074,31.8613025,35.04655257,29.71951879,31.48269802,33.07617951,29.9804267,32.09469541,29.83348772,29.31718532,
Central African Republic,CAF,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.57368072,24.50992414,26.63835543,27.52307537,24.05525972,18.7547982,20.39453249,19.9101223,17.80935269,,
Canada,CAN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0115057,27.14641602,28.24070295,29.88308056,28.8453799,27.96935059,28.30490188,28.80236242,29.62545553,29.25338107,29.07535404,29.72001721,25.44563647,26.71311708,27.5212693,27.0335658,27.01640868,27.5332382,24.81132546,,,,
Central Europe and the Baltics,CEB,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.97852945,31.78188343,31.54939327,30.71977304,29.80764534,29.25335295,29.06958137,28.62522967,28.72190501,29.5878364,29.59626046,30.12838284,30.21154095,30.3461991,29.88655229,29.8367735,30.36834151,29.48229655,28.71184963,29.32092427,29.40959958,28.96924854,,,
Switzerland,CHE,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.07353888,30.5133616,29.6678682,29.06480338,30.05793588,29.22203838,28.15850695,27.36539308,26.62832006,26.26905411,25.43924594,26.25422013,26.50841379,26.11352898,25.87023212,25.99047179,26.24620908,26.16617727,26.50274426,25.49751302,25.60054944,25.9608123,25.66006967,25.53250724,25.16446794,25.10521471,24.82944309,24.73693753,25.07764212,
Channel Islands,CHI,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,35.84994138,35.7962847,37.69244382,39.50317735,40.27418126,39.872833,39.20852359,39.74621967,41.17535104,42.77051355,41.35769227,38.59929595,37.79718625,40.98145526,48.73368335,38.13004979,39.97109783,36.11151892,36.00110185,37.29579136,37.29667512,36.16780731,35.86950557,38.56915317,38.36793064,39.27914067,35.36168745,36.20371602,41.19660101,39.92647812,39.21549328,37.37293784,35.26354656,34.99573878,36.58583929,38.0435456,34.27897761,33.79267982,30.90612352,30.55089867,31.42229659,31.82258122,31.96600263,33.41272034,36.00056642,36.85918549,41.10698791,39.94378159,34.23929362,34.44017576,35.69509452,34.701322,32.53911802,31.1937573,31.03520438,29.77604704,28.89711563,29.60421878,29.9645893,
China,CHN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,44.39153799,31.93215938,31.31130614,33.0689738,35.32893394,35.0922722,37.87790544,33.88696912,31.11060146,35.41942717,40.27284292,41.91867801,42.76759129,42.82708076,42.43024366,45.35943412,45.03781035,46.70153846,47.71141137,46.95539968,48.05897192,45.97157789,44.62179539,44.22979026,42.93212162,42.71344157,43.51555804,43.31945433,43.52566367,42.49712896,41.03398995,41.48847854,43.11644621,46.17770494,46.16423784,46.75173682,47.10544713,47.10025893,45.79880932,45.3610278,45.53727864,44.79457056,44.45171678,45.62396442,45.90140165,47.02377115,47.55856667,46.8853186,46.97231017,45.95798262,46.49861489,46.53004885,45.42375476,44.17745757,43.28399287,41.11417112,40.07072122,40.54108519,40.65278663,
Cote d'Ivoire,CIV,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,13.1387841,13.87897453,13.98191089,14.70020642,16.06380709,15.92723992,17.8855295,18.88138027,16.29886429,15.42808675,18.49365843,19.69280114,19.73825251,17.74280232,16.08930987,17.040144,16.3644515,15.15722466,16.47969351,17.06000286,19.74045317,18.58806839,21.28810476,21.48054473,19.54828584,19.74607539,21.2824299,22.3648454,22.65082949,21.7836967,26.26721076,24.59846336,24.44199929,22.75389254,21.03982393,20.76800001,20.41835192,23.65003005,22.77776792,21.90646125,21.50447966,21.27679205,21.1038855,21.07352104,22.01057463,22.81684311,23.53216211,23.2717154,24.39105129,25.04656519,22.40826832,24.20136658,24.02955931,25.95105232,27.41005199,25.77787082,25.22582224,24.68760156,25.24339195,
Cameroon,CMR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,20.30074657,20.65997158,20.10421272,19.49806479,19.43376786,18.6360824,19.23077701,18.85589045,18.61726466,17.87021342,18.24269268,18.96028774,18.39328554,15.95704266,20.64172733,23.47184749,27.61077824,30.24625849,33.12452431,34.64162742,34.31804175,32.4863427,29.05298365,28.32096084,28.96384881,28.75507128,28.88150404,25.10875288,28.48979564,29.01287372,25.78564781,26.47119196,26.41892133,26.55993014,27.49132636,29.91514323,26.13796521,26.91575357,26.89209665,26.71151581,28.09267938,29.70744737,28.64019344,29.69748293,27.03924883,27.17795483,27.19177348,28.14770486,27.63050269,27.13978175,25.18184745,24.45973443,25.28827825,25.67791691,
"Congo, Dem. Rep.",COD,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.87199273,16.86400697,32.35395775,21.25000027,20.44565031,18.71444886,22.4057063,30.01626655,32.61833688,28.85793841,31.78242349,31.79221049,29.73453615,30.20697114,33.2234554,33.01591566,38.68914996,40.94273752,40.25475638,41.28634596,42.97984786,41.7048639,41.16138163,42.19171622,44.06281363,
"Congo, Rep.",COG,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,17.02786235,18.01075135,17.89215435,17.77251092,17.80219545,18.93003931,19.74169742,19.8630171,19.2926045,19.44848734,23.94736842,21.87146949,21.25603865,22.10264901,25.40809084,32.42092457,37.60399334,31.64893617,29.50075643,36.39216471,46.61487236,50.89532952,52.56338028,54.32932933,56.58841941,53.91429749,32.64598989,35.78825359,29.91608649,37.97901008,40.64304462,36.03486406,35.51004637,35.29798711,45.48434383,44.86839614,51.84273294,56.86361289,46.05686462,61.27095839,72.15267176,65.48845384,63.31892251,61.17235948,65.86448408,71.88152116,75.50091525,73.24084127,77.41366256,71.11694931,75.3771968,76.62564245,74.76768428,72.01590349,69.41702863,54.67437765,53.87790454,53.52234363,52.92042509,
Colombia,COL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,27.37898426,26.12267176,27.99275774,27.42373998,27.51682658,27.63994336,27.73116252,28.75737024,30.52146735,30.00583155,29.21813442,30.83341161,30.30184532,29.96425457,29.52355156,31.58884956,30.60360414,30.88269802,31.50061703,33.262286,34.60371499,36.17395281,34.74813268,36.23322742,36.94435237,31.49686022,31.63041037,29.70021056,30.16888033,29.11468198,29.228924,28.51900196,27.07867036,26.39229161,26.72078756,27.30577228,27.22281504,27.52901277,28.90378013,29.72589209,30.19432938,30.78084687,30.46052567,32.03217658,31.3016821,31.28111261,33.2221564,33.35718075,32.72222772,30.98585272,28.58944789,27.68916231,26.81391098,26.5822816,
Comoros,COM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,12.20643665,12.20714473,12.20686005,12.20624486,12.20633426,12.20624342,12.20639796,12.20647095,12.20640033,12.2065857,12.20654869,12.20631378,12.20656501,12.20621033,12.20675645,12.20645317,12.20664692,12.20609898,12.2065011,12.20612883,12.20627155,12.2063718,12.20631433,12.20627867,12.20629366,12.20649832,12.20643209,12.41024133,12.13563705,12.07332807,11.77544243,11.6973086,11.22256957,11.64828999,11.61087399,11.42355891,11.67914617,12.24137487,,
